shift_player_id,shift_id,game_id,shift_index,player_game_number,player_id,venue,position,period,shift_duration,shift_start_total_seconds,shift_end_total_seconds,stoppage_time,playing_time,running_toi_game,logical_shift_number,shift_segment,is_first_segment,is_last_segment,logical_shift_duration,gf,ga,pm,gf_ev,ga_ev,gf_pp,ga_pp,gf_pk,ga_pk,pm_ev,cf,ca,cf_pct,ff,fa,ff_pct,sf,sa,shot_diff,zone_entries,zone_exits,giveaways,takeaways,fo_won,fo_lost,situation,situation_id,strength,strength_id,start_zone,end_zone,player_rating,team_avg_rating,opp_avg_rating,rating_differential,qoc_rating,qot_rating,competition_tier_id,opp_multiplier,player_rating_diff,expected_cf_pct,cf_pct_vs_expected,performance,cf_adj,ca_adj,cf_pct_adj,team_id,opp_team_id,season_id,period_id,scf,sca,hdf,hda,event_count,home_avg_rating,away_avg_rating,home_min_rating,away_min_rating,home_max_rating,away_max_rating,home_rating_advantage,home_team_id,away_team_id,game_state,score_differential,is_close_game,home_gf_all,home_ga_all,home_gf_ev,home_ga_ev,home_gf_pp,home_ga_pp,home_gf_pk,home_ga_pk,home_pm_all,home_pm_ev,away_gf_all,away_ga_all,away_gf_ev,away_ga_ev,away_gf_pp,away_ga_pp,away_gf_pk,away_ga_pk,away_pm_all,away_pm_ev,home_zone_entries,away_zone_entries,home_zone_exits,away_zone_exits,home_giveaways,away_giveaways,home_bad_giveaways,away_bad_giveaways,home_takeaways,away_takeaways,fo_pct,bad_giveaways,venue_id,shift_duration_id
SP1896900082P100070,SH1896900082,18969,82,52,P100070,away,D2,3,2.0,470.0,468.0,0,2.0,1306.99,12,3,False,False,135.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,4.0,0.0,0.0,,0.0,0.0,TI04,0.0,4.0,50.0,0.0,Expected,0.0,0.0,50.0,N10010,N10008,N20252026F,P03,0.0,0.0,0.0,0.0,2.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1896900083P100070,SH1896900083,18969,83,52,P100070,away,D2,3,34.0,468.0,434.0,0,34.0,1340.99,12,4,False,False,135.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Offensive,Defensive,4.0,0.0,0.0,,0.0,0.0,TI04,0.0,4.0,50.0,0.0,Expected,0.0,0.0,50.0,N10010,N10008,N20252026F,P03,0.0,0.0,0.0,0.0,24.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VN02,SD02
SP1896900084P100070,SH1896900084,18969,84,52,P100070,away,D2,3,22.0,434.0,412.0,0,22.0,1362.99,12,5,False,False,135.0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Offensive,Offensive,4.0,0.0,0.0,,0.0,0.0,TI04,0.0,4.0,50.0,50.0,Over,0.0,0.0,50.0,N10010,N10008,N20252026F,P03,1.0,0.0,0.0,0.0,19.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1896900085P100070,SH1896900085,18969,85,52,P100070,away,D2,3,16.0,412.0,396.0,0,16.0,1378.99,12,6,False,True,135.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Defensive,Offensive,4.0,0.0,0.0,,0.0,0.0,TI04,0.0,4.0,50.0,-50.0,Under,0.0,1.0,0.0,N10010,N10008,N20252026F,P03,0.0,1.0,0.0,0.0,10.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,VN02,SD01
SP1896900091P100070,SH1896900091,18969,91,52,P100070,away,D1,3,69.0,200.0,131.0,30,39.0,1447.99,13,1,True,False,108.0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,Full Strength,SIT0001,5v5,STR01,Neutral,Offensive,4.0,0.0,0.0,,0.0,0.0,TI04,0.0,4.0,50.0,50.0,Over,0.0,0.0,50.0,N10010,N10008,N20252026F,P03,1.0,0.0,0.0,0.0,28.0,,,,,,,False,N10008,N10010,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,VN02,SD04
SP1896900092P100070,SH1896900092,18969,92,52,P100070,away,D1,3,15.0,131.0,116.0,0,15.0,1462.99,13,2,False,False,108.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Defensive,4.0,0.0,0.0,,0.0,0.0,TI04,0.0,4.0,50.0,0.0,Expected,0.0,0.0,50.0,N10010,N10008,N20252026F,P03,0.0,0.0,0.0,0.0,8.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,VN02,SD01
SP1896900093P100070,SH1896900093,18969,93,52,P100070,away,D1,3,9.0,116.0,107.0,0,9.0,1471.99,13,3,False,False,108.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Offensive,4.0,0.0,0.0,,0.0,0.0,TI04,0.0,4.0,50.0,0.0,Expected,0.0,0.0,50.0,N10010,N10008,N20252026F,P03,0.0,0.0,0.0,0.0,6.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,VN02,SD01
SP1896900094P100070,SH1896900094,18969,94,52,P100070,away,D1,3,15.0,107.0,92.0,0,15.0,1486.99,13,4,False,True,108.0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Defensive,Offensive,4.0,0.0,0.0,,0.0,0.0,TI04,0.0,4.0,50.0,50.0,Over,0.0,0.0,50.0,N10010,N10008,N20252026F,P03,1.0,0.0,0.0,0.0,10.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1896900097P100070,SH1896900097,18969,97,52,P100070,away,D2,3,24.0,82.0,58.0,0,24.0,1510.99,14,1,True,False,81.99000000000001,0,0,0,0,0,0,0,0,0,0,1.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Empty Net,SIT0002,5v6,STR11,Offensive,Offensive,4.0,0.0,0.0,,0.0,0.0,TI04,0.0,4.0,50.0,50.0,Over,0.0,0.0,50.0,N10010,N10008,N20252026F,P03,0.0,0.0,0.0,0.0,12.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,VN02,SD01
SP1896900098P100070,SH1896900098,18969,98,52,P100070,away,D2,3,57.99,58.0,0.01,0,57.99,1568.98,14,2,False,True,81.99000000000001,0,0,0,0,0,0,0,0,0,0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,Empty Net,SIT0002,5v5,STR01,Defensive,Offensive,4.0,0.0,0.0,,0.0,0.0,TI04,0.0,4.0,50.0,50.0,Over,0.0,0.0,50.0,N10010,N10008,N20252026F,P03,1.0,0.0,0.0,0.0,23.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,1.0,VN02,SD03
SP1896900002P100093,SH1896900002,18969,2,93,P100093,away,D2,1,79.0,998.0,919.0,21,58.0,79.0,1,1,True,True,79.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,2.0,2.0,2.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Defensive,Neutral,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,-50.0,Under,0.0,1.0,0.0,N10010,N10008,N20252026F,P01,0.0,1.0,0.0,0.0,38.0,,,,,,,False,N10008,N10010,home_leading,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,VN02,SD04
SP1896900013P100093,SH1896900013,18969,13,93,P100093,away,D2,1,52.0,675.0,623.0,0,52.0,131.0,2,1,True,False,178.0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Defensive,Defensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,50.0,Over,0.0,0.0,50.0,N10010,N10008,N20252026F,P01,1.0,0.0,0.0,0.0,23.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD03
SP1896900014P100093,SH1896900014,18969,14,93,P100093,away,D2,1,49.0,623.0,574.0,12,37.0,180.0,2,2,False,False,178.0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Defensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,50.0,Over,0.0,0.0,50.0,N10010,N10008,N20252026F,P01,1.0,0.0,0.0,0.0,15.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VN02,SD03
SP1896900015P100093,SH1896900015,18969,15,93,P100093,away,D2,1,9.0,574.0,565.0,0,9.0,189.0,2,3,False,False,178.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,0.0,Expected,0.0,0.0,50.0,N10010,N10008,N20252026F,P01,0.0,0.0,0.0,0.0,5.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1896900016P100093,SH1896900016,18969,16,93,P100093,away,D2,1,23.0,565.0,542.0,0,23.0,212.0,2,4,False,False,178.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Defensive,Defensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,0.0,Expected,0.0,0.0,50.0,N10010,N10008,N20252026F,P01,0.0,0.0,0.0,0.0,19.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,VN02,SD01
SP1896900017P100093,SH1896900017,18969,17,93,P100093,away,D2,1,6.0,542.0,536.0,0,6.0,218.0,2,5,False,False,178.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Defensive,Defensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,0.0,Expected,0.0,0.0,50.0,N10010,N10008,N20252026F,P01,0.0,0.0,0.0,0.0,7.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,VN02,SD01
SP1896900018P100093,SH1896900018,18969,18,93,P100093,away,D2,1,7.0,536.0,529.0,0,7.0,225.0,2,6,False,False,178.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Offensive,Defensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,0.0,Expected,0.0,0.0,50.0,N10010,N10008,N20252026F,P01,0.0,0.0,0.0,0.0,5.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1896900019P100093,SH1896900019,18969,19,93,P100093,away,D2,1,14.0,529.0,515.0,0,14.0,239.0,2,7,False,False,178.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Defensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,0.0,Expected,0.0,0.0,50.0,N10010,N10008,N20252026F,P01,0.0,0.0,0.0,0.0,12.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,VN02,SD01
SP1896900020P100093,SH1896900020,18969,20,93,P100093,away,D2,1,18.0,515.0,497.0,0,18.0,257.0,2,8,False,True,178.0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Defensive,Offensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,-50.0,Under,0.0,2.0,0.0,N10010,N10008,N20252026F,P01,0.0,1.0,0.0,0.0,9.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1896900024P100093,SH1896900024,18969,24,93,P100093,away,D1,1,61.0,347.0,286.0,0,61.0,318.0,3,1,True,False,140.0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Defensive,Neutral,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,-50.0,Under,0.0,3.0,0.0,N10010,N10008,N20252026F,P01,0.0,1.0,0.0,0.0,24.0,,,,,,,False,N10008,N10010,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VN02,SD04
SP1896900025P100093,SH1896900025,18969,25,93,P100093,away,D1,1,79.0,286.0,207.0,12,67.0,397.0,3,2,False,True,140.0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,-2.0,1.0,3.0,2.0,1.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Offensive,Offensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,-50.0,Under,0.0,3.0,0.0,N10010,N10008,N20252026F,P01,0.0,2.0,0.0,0.0,38.0,,,,,,,False,N10008,N10010,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,VN02,SD04
SP1896900032P100093,SH1896900032,18969,32,93,P100093,away,D1,2,19.0,1031.0,1012.0,0,19.0,416.0,4,1,True,False,122.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Defensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,0.0,Expected,0.0,0.0,50.0,N10010,N10008,N20252026F,P02,0.0,0.0,0.0,0.0,10.0,,,,,,,False,N10008,N10010,home_leading,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,VN02,SD01
SP1896900033P100093,SH1896900033,18969,33,93,P100093,away,D1,2,17.0,1012.0,995.0,0,17.0,433.0,4,2,False,False,122.0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,100.0,2.0,0.0,100.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Defensive,Offensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,50.0,Over,0.0,0.0,50.0,N10010,N10008,N20252026F,P02,1.0,0.0,0.0,0.0,13.0,,,,,,,False,N10008,N10010,home_leading,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,VN02,SD01
SP1896900034P100093,SH1896900034,18969,34,93,P100093,away,D1,2,67.0,995.0,928.0,20,47.0,500.0,4,3,False,False,122.0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,66.66666666666666,1.0,1.0,50.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,Full Strength,SIT0001,5v5,STR01,Defensive,Defensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,16.666666666666657,Over,0.0,1.0,0.0,N10010,N10008,N20252026F,P02,1.0,1.0,0.0,0.0,36.0,,,,,,,False,N10008,N10010,home_leading,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,50.0,1.0,VN02,SD04
SP1896900035P100093,SH1896900035,18969,35,93,P100093,away,D1,2,19.0,928.0,909.0,0,19.0,519.0,4,4,False,True,122.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,50.0,1.0,1.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Defensive,Offensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,0.0,Expected,0.0,1.0,0.0,N10010,N10008,N20252026F,P02,1.0,1.0,0.0,0.0,12.0,,,,,,,False,N10008,N10010,home_leading,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1896900042P100093,SH1896900042,18969,42,93,P100093,away,D2,2,29.0,647.0,618.0,0,29.0,548.0,5,1,True,False,151.0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Offensive,Offensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,50.0,Over,0.0,0.0,50.0,N10010,N10008,N20252026F,P02,0.0,0.0,0.0,0.0,18.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1896900043P100093,SH1896900043,18969,43,93,P100093,away,D2,2,38.0,618.0,580.0,0,38.0,586.0,5,2,False,False,151.0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,-2.0,1.0,2.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Defensive,Offensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,-50.0,Under,0.0,5.0,0.0,N10010,N10008,N20252026F,P02,0.0,2.0,0.0,0.0,25.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD02
SP1896900044P100093,SH1896900044,18969,44,93,P100093,away,D2,2,27.0,580.0,553.0,0,27.0,613.0,5,3,False,False,151.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Defensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,0.0,Expected,0.0,0.0,50.0,N10010,N10008,N20252026F,P02,0.0,0.0,0.0,0.0,16.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,VN02,SD01
SP1896900045P100093,SH1896900045,18969,45,93,P100093,away,D2,2,12.0,553.0,541.0,0,12.0,625.0,5,4,False,False,151.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Defensive,Defensive,3.0,0.0,0.0,,0.0,0.0,TI04,0.0,3.0,50.0,0.0,Expected,0.0,0.0,50.0,N10010,N10008,N20252026F,P02,0.0,0.0,0.0,0.0,10.0,,,,,,,False,N10008,N10010,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,VN02,SD01
